pmid,query_label,year,date_fetched
2580314,combined,1985,2026-05-23
2411787,combined,1985,2026-05-23
3790242,combined,1986,2026-05-23
2879615,combined,1986,2026-05-23
3794003,combined,1986,2026-05-23
3814047,combined,1986,2026-05-23
3777156,combined,1986,2026-05-23
3557270,combined,1986,2026-05-23
3102995,combined,1986,2026-05-23
2434675,combined,1986,2026-05-23
3489875,combined,1986,2026-05-23
3774229,combined,1986,2026-05-23
3790235,combined,1986,2026-05-23
3790234,combined,1986,2026-05-23
3783238,combined,1986,2026-05-23
3783225,combined,1986,2026-05-23
3749886,combined,1986,2026-05-23
3094829,combined,1986,2026-05-23
3774354,combined,1986,2026-05-23
3774241,combined,1986,2026-05-23
3097272,combined,1986,2026-05-23
2876846,combined,1986,2026-05-23
2874470,combined,1986,2026-05-23
3748474,combined,1986,2026-05-23
3734871,combined,1986,2026-05-23
2944031,combined,1986,2026-05-23
3741586,combined,1986,2026-05-23
3719344,combined,1986,2026-05-23
3722441,combined,1986,2026-05-23
2425286,combined,1986,2026-05-23
3708369,combined,1986,2026-05-23
3753136,combined,1986,2026-05-23
3711966,combined,1986,2026-05-23
3524603,combined,1986,2026-05-23
3084599,combined,1986,2026-05-23
3518862,combined,1986,2026-05-23
2938664,combined,1986,2026-05-23
3718582,combined,1986,2026-05-23
3085642,combined,1986,2026-05-23
3083650,combined,1986,2026-05-23
3950690,combined,1986,2026-05-23
3704184,combined,1986,2026-05-23
3485189,combined,1986,2026-05-23
2421113,combined,1986,2026-05-23
3962531,combined,1986,2026-05-23
3956624,combined,1986,2026-05-23
3948815,combined,1986,2026-05-23
3797912,combined,1986,2026-05-23
3774132,combined,1986,2026-05-23
3758268,combined,1986,2026-05-23
3732442,combined,1986,2026-05-23
3503099,combined,1986,2026-05-23
3487465,combined,1986,2026-05-23
3097965,combined,1986,2026-05-23
3017911,combined,1986,2026-05-23
3436853,combined,1987,2026-05-23
3435833,combined,1987,2026-05-23
3121801,combined,1987,2026-05-23
3123529,combined,1987,2026-05-23
2448348,combined,1987,2026-05-23
3612242,combined,1987,2026-05-23
2892384,combined,1987,2026-05-23
2890120,combined,1987,2026-05-23
2887247,combined,1987,2026-05-23
3299701,combined,1987,2026-05-23
2439282,combined,1987,2026-05-23
3600757,combined,1987,2026-05-23
3621078,combined,1987,2026-05-23
3608641,combined,1987,2026-05-23
3606800,combined,1987,2026-05-23
2439667,combined,1987,2026-05-23
3032664,combined,1987,2026-05-23
3108336,combined,1987,2026-05-23
3606033,combined,1987,2026-05-23
3582696,combined,1987,2026-05-23
3819036,combined,1987,2026-05-23
3801170,combined,1987,2026-05-23
3559687,combined,1987,2026-05-23
3815074,combined,1987,2026-05-23
3819316,combined,1987,2026-05-23
3806193,combined,1987,2026-05-23
3806192,combined,1987,2026-05-23
3806086,combined,1987,2026-05-23
3800033,combined,1987,2026-05-23
3783241,combined,1987,2026-05-23
3691722,combined,1987,2026-05-23
3691715,combined,1987,2026-05-23
3673224,combined,1987,2026-05-23
3653313,combined,1987,2026-05-23
3622691,combined,1987,2026-05-23
3609194,combined,1987,2026-05-23
3601055,combined,1987,2026-05-23
3559680,combined,1987,2026-05-23
3559671,combined,1987,2026-05-23
3559670,combined,1987,2026-05-23
3556498,combined,1987,2026-05-23
3556471,combined,1987,2026-05-23
3503920,combined,1987,2026-05-23
3477440,combined,1987,2026-05-23
3439874,combined,1987,2026-05-23
3427410,combined,1987,2026-05-23
3114781,combined,1987,2026-05-23
2980689,combined,1987,2026-05-23
3208130,combined,1988,2026-05-23
2463059,combined,1988,2026-05-23
3227758,combined,1988,2026-05-23
3146006,combined,1988,2026-05-23
2849457,combined,1988,2026-05-23
3241652,combined,1988,2026-05-23
2903552,combined,1988,2026-05-23
3186728,combined,1988,2026-05-23
3185072,combined,1988,2026-05-23
2845455,combined,1988,2026-05-23
3185711,combined,1988,2026-05-23
3272185,combined,1988,2026-05-23
3251358,combined,1988,2026-05-23
3193158,combined,1988,2026-05-23
2903068,combined,1988,2026-05-23
3214747,combined,1988,2026-05-23
3171671,combined,1988,2026-05-23
2905783,combined,1988,2026-05-23
3411361,combined,1988,2026-05-23
2899647,combined,1988,2026-05-23
3404220,combined,1988,2026-05-23
3136858,combined,1988,2026-05-23
3375820,combined,1988,2026-05-23
3395449,combined,1988,2026-05-23
3149358,combined,1988,2026-05-23
3131497,combined,1988,2026-05-23
3401716,combined,1988,2026-05-23
3401705,combined,1988,2026-05-23
2840408,combined,1988,2026-05-23
3382517,combined,1988,2026-05-23
3353708,combined,1988,2026-05-23
3167679,combined,1988,2026-05-23
3139270,combined,1988,2026-05-23
2901116,combined,1988,2026-05-23
3359286,combined,1988,2026-05-23
3128585,combined,1988,2026-05-23
3367200,combined,1988,2026-05-23
3347349,combined,1988,2026-05-23
2835448,combined,1988,2026-05-23
2828554,combined,1988,2026-05-23
3344044,combined,1988,2026-05-23
3355650,combined,1988,2026-05-23
3336844,combined,1988,2026-05-23
2452460,combined,1988,2026-05-23
3359190,combined,1988,2026-05-23
3343399,combined,1988,2026-05-23
3340148,combined,1988,2026-05-23
3384047,combined,1988,2026-05-23
3342334,combined,1988,2026-05-23
3336465,combined,1988,2026-05-23
3266802,combined,1988,2026-05-23
3232854,combined,1988,2026-05-23
3213434,combined,1988,2026-05-23
3180116,combined,1988,2026-05-23
3169175,combined,1988,2026-05-23
3149165,combined,1988,2026-05-23
3143467,combined,1988,2026-05-23
3126080,combined,1988,2026-05-23
3122376,combined,1988,2026-05-23
2484948,combined,1988,2026-05-23
2594084,combined,1989,2026-05-23
2616184,combined,1989,2026-05-23
2616073,combined,1989,2026-05-23
2614476,combined,1989,2026-05-23
2614465,combined,1989,2026-05-23
2593004,combined,1989,2026-05-23
2593002,combined,1989,2026-05-23
2592163,combined,1989,2026-05-23
2480969,combined,1989,2026-05-23
2611643,combined,1989,2026-05-23
2555432,combined,1989,2026-05-23
23971983,combined,1989,2026-05-23
2817831,combined,1989,2026-05-23
2801912,combined,1989,2026-05-23
2790469,combined,1989,2026-05-23
2790460,combined,1989,2026-05-23
2770878,combined,1989,2026-05-23
2808146,combined,1989,2026-05-23
2792067,combined,1989,2026-05-23
2789813,combined,1989,2026-05-23
2789698,combined,1989,2026-05-23
2767200,combined,1989,2026-05-23
2477400,combined,1989,2026-05-23
2772635,combined,1989,2026-05-23
2768559,combined,1989,2026-05-23
2765172,combined,1989,2026-05-23
23968508,combined,1989,2026-05-23
2806658,combined,1989,2026-05-23
2569544,combined,1989,2026-05-23
2755178,combined,1989,2026-05-23
2736067,combined,1989,2026-05-23
2735393,combined,1989,2026-05-23
2723757,combined,1989,2026-05-23
2503582,combined,1989,2026-05-23
2723746,combined,1989,2026-05-23
2566662,combined,1989,2026-05-23
2713694,combined,1989,2026-05-23
2713690,combined,1989,2026-05-23
2496153,combined,1989,2026-05-23
2713077,combined,1989,2026-05-23
2707496,combined,1989,2026-05-23
2494309,combined,1989,2026-05-23
2708149,combined,1989,2026-05-23
2464827,combined,1989,2026-05-23
2466529,combined,1989,2026-05-23
2927714,combined,1989,2026-05-23
2924835,combined,1989,2026-05-23
2918338,combined,1989,2026-05-23
2918337,combined,1989,2026-05-23
2814161,combined,1989,2026-05-23
2792254,combined,1989,2026-05-23
2785741,combined,1989,2026-05-23
2767197,combined,1989,2026-05-23
2767016,combined,1989,2026-05-23
2758301,combined,1989,2026-05-23
2756803,combined,1989,2026-05-23
2750490,combined,1989,2026-05-23
2744120,combined,1989,2026-05-23
2710318,combined,1989,2026-05-23
2558073,combined,1989,2026-05-23
2538773,combined,1989,2026-05-23
2538342,combined,1989,2026-05-23
2525263,combined,1989,2026-05-23
2514960,combined,1989,2026-05-23
2501825,combined,1989,2026-05-23
2269886,combined,1990,2026-05-23
2086614,combined,1990,2026-05-23
1707652,combined,1990,2026-05-23
2273101,combined,1990,2026-05-23
2234078,combined,1990,2026-05-23
2086774,combined,1990,2026-05-23
2086773,combined,1990,2026-05-23
2085922,combined,1990,2026-05-23
2278660,combined,1990,2026-05-23
2279323,combined,1990,2026-05-23
2271961,combined,1990,2026-05-23
2086461,combined,1990,2026-05-23
2253327,combined,1990,2026-05-23
2250599,combined,1990,2026-05-23
2230934,combined,1990,2026-05-23
2230918,combined,1990,2026-05-23
2118947,combined,1990,2026-05-23
2388078,combined,1990,2026-05-23
2242217,combined,1990,2026-05-23
2206426,combined,1990,2026-05-23
2402341,combined,1990,2026-05-23
2376768,combined,1990,2026-05-23
2170880,combined,1990,2026-05-23
2113540,combined,1990,2026-05-23
2372700,combined,1990,2026-05-23
2372699,combined,1990,2026-05-23
2170874,combined,1990,2026-05-23
2220208,combined,1990,2026-05-23
2114505,combined,1990,2026-05-23
2374932,combined,1990,2026-05-23
2338454,combined,1990,2026-05-23
2329375,combined,1990,2026-05-23
2320238,combined,1990,2026-05-23
2158529,combined,1990,2026-05-23
2190106,combined,1990,2026-05-23
2106814,combined,1990,2026-05-23
2306638,combined,1990,2026-05-23
2349493,combined,1990,2026-05-23
2319815,combined,1990,2026-05-23
1968971,combined,1990,2026-05-23
1690224,combined,1990,2026-05-23
2296723,combined,1990,2026-05-23
11182896,combined,1990,2026-05-23
11175433,combined,1990,2026-05-23
2399490,combined,1990,2026-05-23
2394230,combined,1990,2026-05-23
2358036,combined,1990,2026-05-23
2340867,combined,1990,2026-05-23
2338709,combined,1990,2026-05-23
2336798,combined,1990,2026-05-23
2309157,combined,1990,2026-05-23
2293703,combined,1990,2026-05-23
2290957,combined,1990,2026-05-23
2268382,combined,1990,2026-05-23
2226368,combined,1990,2026-05-23
2149770,combined,1990,2026-05-23
2147050,combined,1990,2026-05-23
2106906,combined,1990,2026-05-23
2073945,combined,1990,2026-05-23
2073932,combined,1990,2026-05-23
1972680,combined,1990,2026-05-23
1967911,combined,1990,2026-05-23
1696906,combined,1990,2026-05-23
1691462,combined,1990,2026-05-23
1814576,combined,1991,2026-05-23
1686096,combined,1991,2026-05-23
1686095,combined,1991,2026-05-23
1817138,combined,1991,2026-05-23
1812230,combined,1991,2026-05-23
1782523,combined,1991,2026-05-23
1944594,combined,1991,2026-05-23
1684519,combined,1991,2026-05-23
1654557,combined,1991,2026-05-23
1881897,combined,1991,2026-05-23
1837594,combined,1991,2026-05-23
1753282,combined,1991,2026-05-23
1753276,combined,1991,2026-05-23
1687658,combined,1991,2026-05-23
1680195,combined,1991,2026-05-23
1865348,combined,1991,2026-05-23
1774579,combined,1991,2026-05-23
1717521,combined,1991,2026-05-23
1885787,combined,1991,2026-05-23
31167307,combined,1991,2026-05-23
1919669,combined,1991,2026-05-23
1919664,combined,1991,2026-05-23
1913779,combined,1991,2026-05-23
1911494,combined,1991,2026-05-23
2047862,combined,1991,2026-05-23
1884216,combined,1991,2026-05-23
2045890,combined,1991,2026-05-23
2045886,combined,1991,2026-05-23
1875243,combined,1991,2026-05-23
1869632,combined,1991,2026-05-23
1903542,combined,1991,2026-05-23
2027042,combined,1991,2026-05-23
1876428,combined,1991,2026-05-23
1677607,combined,1991,2026-05-23
1857557,combined,1991,2026-05-23
1713929,combined,1991,2026-05-23
1713928,combined,1991,2026-05-23
2043270,combined,1991,2026-05-23
2010806,combined,1991,2026-05-23
1669294,combined,1991,2026-05-23
2006147,combined,1991,2026-05-23
2051193,combined,1991,2026-05-23
1705968,combined,1991,2026-05-23
1646966,combined,1991,2026-05-23
1899927,combined,1991,2026-05-23
1893983,combined,1991,2026-05-23
21551613,combined,1991,2026-05-23
1944863,combined,1991,2026-05-23
1944854,combined,1991,2026-05-23
1927374,combined,1991,2026-05-23
1913260,combined,1991,2026-05-23
1902794,combined,1991,2026-05-23
1870701,combined,1991,2026-05-23
1864331,combined,1991,2026-05-23
1855551,combined,1991,2026-05-23
1803033,combined,1991,2026-05-23
1761095,combined,1991,2026-05-23
1756830,combined,1991,2026-05-23
1756810,combined,1991,2026-05-23
1756804,combined,1991,2026-05-23
1712314,combined,1991,2026-05-23
1671416,combined,1991,2026-05-23
1667058,combined,1991,2026-05-23
1655509,combined,1991,2026-05-23
1649767,combined,1991,2026-05-23
1464500,combined,1992,2026-05-23
1448149,combined,1992,2026-05-23
1435882,combined,1992,2026-05-23
1479449,combined,1992,2026-05-23
1479428,combined,1992,2026-05-23
1470337,combined,1992,2026-05-23
1362430,combined,1992,2026-05-23
1283014,combined,1992,2026-05-23
1445656,combined,1992,2026-05-23
1432084,combined,1992,2026-05-23
1422794,combined,1992,2026-05-23
1302698,combined,1992,2026-05-23
1449639,combined,1992,2026-05-23
1528860,combined,1992,2026-05-23
1527590,combined,1992,2026-05-23
1432042,combined,1992,2026-05-23
1396549,combined,1992,2026-05-23
1390397,combined,1992,2026-05-23
1359446,combined,1992,2026-05-23
1331721,combined,1992,2026-05-23
1519066,combined,1992,2026-05-23
1356591,combined,1992,2026-05-23
1495561,combined,1992,2026-05-23
1629743,combined,1992,2026-05-23
1527573,combined,1992,2026-05-23
1527568,combined,1992,2026-05-23
1520863,combined,1992,2026-05-23
1494940,combined,1992,2026-05-23
1613134,combined,1992,2026-05-23
1517825,combined,1992,2026-05-23
1422089,combined,1992,2026-05-23
1421115,combined,1992,2026-05-23
1609282,combined,1992,2026-05-23
1628204,combined,1992,2026-05-23
1602744,combined,1992,2026-05-23
1352726,combined,1992,2026-05-23
1598577,combined,1992,2026-05-23
1323367,combined,1992,2026-05-23
1504804,combined,1992,2026-05-23
1314458,combined,1992,2026-05-23
1633273,combined,1992,2026-05-23
1621148,combined,1992,2026-05-23
1533285,combined,1992,2026-05-23
1511220,combined,1992,2026-05-23
1421246,combined,1992,2026-05-23
1375605,combined,1992,2026-05-23
1374470,combined,1992,2026-05-23
1407656,combined,1992,2026-05-23
1588386,combined,1992,2026-05-23
1583155,combined,1992,2026-05-23
1556602,combined,1992,2026-05-23
1318446,combined,1992,2026-05-23
1313562,combined,1992,2026-05-23
1325233,combined,1992,2026-05-23
1499661,combined,1992,2026-05-23
1372236,combined,1992,2026-05-23
1593987,combined,1992,2026-05-23
1581062,combined,1992,2026-05-23
1578252,combined,1992,2026-05-23
1578241,combined,1992,2026-05-23
1533347,combined,1992,2026-05-23
1513180,combined,1992,2026-05-23
1330741,combined,1992,2026-05-23
1301099,combined,1992,2026-05-23
1635667,combined,1992,2026-05-23
1611493,combined,1992,2026-05-23
1554436,combined,1992,2026-05-23
1371746,combined,1992,2026-05-23
1309947,combined,1992,2026-05-23
23967857,combined,1992,2026-05-23
12106395,combined,1992,2026-05-23
1644114,combined,1992,2026-05-23
1638274,combined,1992,2026-05-23
1638273,combined,1992,2026-05-23
1611027,combined,1992,2026-05-23
1608511,combined,1992,2026-05-23
1577103,combined,1992,2026-05-23
1565780,combined,1992,2026-05-23
1552322,combined,1992,2026-05-23
1542387,combined,1992,2026-05-23
1483514,combined,1992,2026-05-23
1483513,combined,1992,2026-05-23
1483512,combined,1992,2026-05-23
1482414,combined,1992,2026-05-23
1397144,combined,1992,2026-05-23
1361332,combined,1992,2026-05-23
1353392,combined,1992,2026-05-23
1334670,combined,1992,2026-05-23
1329130,combined,1992,2026-05-23
1317514,combined,1992,2026-05-23
8309531,combined,1993,2026-05-23
8297805,combined,1993,2026-05-23
8292978,combined,1993,2026-05-23
8248998,combined,1993,2026-05-23
8246056,combined,1993,2026-05-23
8127474,combined,1993,2026-05-23
8120609,combined,1993,2026-05-23
8003919,combined,1993,2026-05-23
7907775,combined,1993,2026-05-23
8111006,combined,1993,2026-05-23
8298975,combined,1993,2026-05-23
8295686,combined,1993,2026-05-23
8252409,combined,1993,2026-05-23
8377008,combined,1993,2026-05-23
8284032,combined,1993,2026-05-23
8283219,combined,1993,2026-05-23
8265691,combined,1993,2026-05-23
7904332,combined,1993,2026-05-23
8260607,combined,1993,2026-05-23
8240707,combined,1993,2026-05-23
8271837,combined,1993,2026-05-23
8229178,combined,1993,2026-05-23
8229162,combined,1993,2026-05-23
8225946,combined,1993,2026-05-23
8217934,combined,1993,2026-05-23
8103791,combined,1993,2026-05-23
7691559,combined,1993,2026-05-23
7691382,combined,1993,2026-05-23
8332915,combined,1993,2026-05-23
8370813,combined,1993,2026-05-23
8364742,combined,1993,2026-05-23
8413921,combined,1993,2026-05-23
8360718,combined,1993,2026-05-23
8360717,combined,1993,2026-05-23
8340496,combined,1993,2026-05-23
8331372,combined,1993,2026-05-23
8281307,combined,1993,2026-05-23
8236940,combined,1993,2026-05-23
7687953,combined,1993,2026-05-23
8102313,combined,1993,2026-05-23
8390668,combined,1993,2026-05-23
8414216,combined,1993,2026-05-23
8392145,combined,1993,2026-05-23
8349280,combined,1993,2026-05-23
8103204,combined,1993,2026-05-23
8497317,combined,1993,2026-05-23
8319751,combined,1993,2026-05-23
8506287,combined,1993,2026-05-23
8518946,combined,1993,2026-05-23
8361620,combined,1993,2026-05-23
8413829,combined,1993,2026-05-23
8386752,combined,1993,2026-05-23
8334592,combined,1993,2026-05-23
8328994,combined,1993,2026-05-23
7685268,combined,1993,2026-05-23
8323710,combined,1993,2026-05-23
7684050,combined,1993,2026-05-23
8465199,combined,1993,2026-05-23
8464914,combined,1993,2026-05-23
8463847,combined,1993,2026-05-23
8463829,combined,1993,2026-05-23
8469311,combined,1993,2026-05-23
8466659,combined,1993,2026-05-23
8453467,combined,1993,2026-05-23
8430101,combined,1993,2026-05-23
8381166,combined,1993,2026-05-23
8330075,combined,1993,2026-05-23
8425946,combined,1993,2026-05-23
23972117,combined,1993,2026-05-23
8519331,combined,1993,2026-05-23
8509665,combined,1993,2026-05-23
8453043,combined,1993,2026-05-23
8453042,combined,1993,2026-05-23
8433130,combined,1993,2026-05-23
8423485,combined,1993,2026-05-23
8423472,combined,1993,2026-05-23
8416225,combined,1993,2026-05-23
8411218,combined,1993,2026-05-23
8405253,combined,1993,2026-05-23
8405250,combined,1993,2026-05-23
8405244,combined,1993,2026-05-23
8380531,combined,1993,2026-05-23
8299747,combined,1993,2026-05-23
8299746,combined,1993,2026-05-23
8091076,combined,1993,2026-05-23
7748346,combined,1993,2026-05-23
7683168,combined,1993,2026-05-23
7505739,combined,1993,2026-05-23
7696580,combined,1994,2026-05-23
7718149,combined,1994,2026-05-23
7718148,combined,1994,2026-05-23
24925241,combined,1994,2026-05-23
7996182,combined,1994,2026-05-23
7992840,combined,1994,2026-05-23
7992310,combined,1994,2026-05-23
7898668,combined,1994,2026-05-23
7897481,combined,1994,2026-05-23
7697504,combined,1994,2026-05-23
7550434,combined,1994,2026-05-23
7965048,combined,1994,2026-05-23
7884459,combined,1994,2026-05-23
7879429,combined,1994,2026-05-23
7535905,combined,1994,2026-05-23
7865754,combined,1994,2026-05-23
7931578,combined,1994,2026-05-23
7870304,combined,1994,2026-05-23
7862943,combined,1994,2026-05-23
7536535,combined,1994,2026-05-23
8090219,combined,1994,2026-05-23
7827316,combined,1994,2026-05-23
8000570,combined,1994,2026-05-23
7994479,combined,1994,2026-05-23
7993303,combined,1994,2026-05-23
7951684,combined,1994,2026-05-23
7833653,combined,1994,2026-05-23
8078943,combined,1994,2026-05-23
8078907,combined,1994,2026-05-23
7983549,combined,1994,2026-05-23
7983547,combined,1994,2026-05-23
7983516,combined,1994,2026-05-23
7983515,combined,1994,2026-05-23
7983514,combined,1994,2026-05-23
7983508,combined,1994,2026-05-23
7914399,combined,1994,2026-05-23
7888097,combined,1994,2026-05-23
7874239,combined,1994,2026-05-23
7754302,combined,1994,2026-05-23
7754301,combined,1994,2026-05-23
7948856,combined,1994,2026-05-23
7948830,combined,1994,2026-05-23
7922590,combined,1994,2026-05-23
8023166,combined,1994,2026-05-23
8090282,combined,1994,2026-05-23
8027778,combined,1994,2026-05-23
8021711,combined,1994,2026-05-23
7950314,combined,1994,2026-05-23
7945149,combined,1994,2026-05-23
7812179,combined,1994,2026-05-23
7808642,combined,1994,2026-05-23
7808641,combined,1994,2026-05-23
7929891,combined,1994,2026-05-23
8792228,combined,1994,2026-05-23
7941365,combined,1994,2026-05-23
7931540,combined,1994,2026-05-23
7931524,combined,1994,2026-05-23
7931523,combined,1994,2026-05-23
7931518,combined,1994,2026-05-23
7931442,combined,1994,2026-05-23
7920593,combined,1994,2026-05-23
7917038,combined,1994,2026-05-23
8062097,combined,1994,2026-05-23
8184557,combined,1994,2026-05-23
8182426,combined,1994,2026-05-23
8179304,combined,1994,2026-05-23
8084412,combined,1994,2026-05-23
8075535,combined,1994,2026-05-23
7969884,combined,1994,2026-05-23
7922354,combined,1994,2026-05-23
8171027,combined,1994,2026-05-23
8035231,combined,1994,2026-05-23
7925816,combined,1994,2026-05-23
7530073,combined,1994,2026-05-23
8031500,combined,1994,2026-05-23
8018859,combined,1994,2026-05-23
8201421,combined,1994,2026-05-23
8201409,combined,1994,2026-05-23
8189085,combined,1994,2026-05-23
8065563,combined,1994,2026-05-23
7906726,combined,1994,2026-05-23
8107868,combined,1994,2026-05-23
8186327,combined,1994,2026-05-23
7910615,combined,1994,2026-05-23
8303828,combined,1994,2026-05-23
8299589,combined,1994,2026-05-23
8192847,combined,1994,2026-05-23
8192836,combined,1994,2026-05-23
7522780,combined,1994,2026-05-23
8290960,combined,1994,2026-05-23
8278400,combined,1994,2026-05-23
8304454,combined,1994,2026-05-23
8187854,combined,1994,2026-05-23
8158227,combined,1994,2026-05-23
8158226,combined,1994,2026-05-23
8158225,combined,1994,2026-05-23
8056072,combined,1994,2026-05-23
8011579,combined,1994,2026-05-23
7976005,combined,1994,2026-05-23
7948221,combined,1994,2026-05-23
7905836,combined,1994,2026-05-23
7631092,combined,1994,2026-05-23
7508851,combined,1994,2026-05-23
8544176,combined,1995,2026-05-23
9343615,combined,1995,2026-05-23
8754022,combined,1995,2026-05-23
8747231,combined,1995,2026-05-23
8576432,combined,1995,2026-05-23
7477291,combined,1995,2026-05-23
8602276,combined,1995,2026-05-23
8590827,combined,1995,2026-05-23
8574649,combined,1995,2026-05-23
8974634,combined,1995,2026-05-23
8654191,combined,1995,2026-05-23
7575101,combined,1995,2026-05-23
7498337,combined,1995,2026-05-23
8543646,combined,1995,2026-05-23
8587882,combined,1995,2026-05-23
8548299,combined,1995,2026-05-23
7567985,combined,1995,2026-05-23
8590043,combined,1995,2026-05-23
7499545,combined,1995,2026-05-23
8614474,combined,1995,2026-05-23
8547791,combined,1995,2026-05-23
8547788,combined,1995,2026-05-23
8528460,combined,1995,2026-05-23
7562515,combined,1995,2026-05-23
7500166,combined,1995,2026-05-23
7667270,combined,1995,2026-05-23
8775445,combined,1995,2026-05-23
7643207,combined,1995,2026-05-23
7643203,combined,1995,2026-05-23
7472377,combined,1995,2026-05-23
7472375,combined,1995,2026-05-23
7472374,combined,1995,2026-05-23
7624378,combined,1995,2026-05-23
8527371,combined,1995,2026-05-23
7608401,combined,1995,2026-05-23
7477900,combined,1995,2026-05-23
7792606,combined,1995,2026-05-23
7566647,combined,1995,2026-05-23
7777055,combined,1995,2026-05-23
7760175,combined,1995,2026-05-23
7637533,combined,1995,2026-05-23
7540202,combined,1995,2026-05-23
7478684,combined,1995,2026-05-23
7632884,combined,1995,2026-05-23
8583974,combined,1995,2026-05-23
7751947,combined,1995,2026-05-23
7724577,combined,1995,2026-05-23
7735888,combined,1995,2026-05-23
7535954,combined,1995,2026-05-23
7624024,combined,1995,2026-05-23
7891177,combined,1995,2026-05-23
7779295,combined,1995,2026-05-23
7753407,combined,1995,2026-05-23
7760116,combined,1995,2026-05-23
7846080,combined,1995,2026-05-23
7816139,combined,1995,2026-05-23
21551806,combined,1995,2026-05-23
11538933,combined,1995,2026-05-23
8748639,combined,1995,2026-05-23
8584835,combined,1995,2026-05-23
8584282,combined,1995,2026-05-23
8553910,combined,1995,2026-05-23
7824132,combined,1995,2026-05-23
7796093,combined,1995,2026-05-23
7789430,combined,1995,2026-05-23
7777148,combined,1995,2026-05-23
7777146,combined,1995,2026-05-23
7737392,combined,1995,2026-05-23
7737391,combined,1995,2026-05-23
7728327,combined,1995,2026-05-23
7697377,combined,1995,2026-05-23
7672029,combined,1995,2026-05-23
7633898,combined,1995,2026-05-23
7620871,combined,1995,2026-05-23
9049083,combined,1996,2026-05-23
9049073,combined,1996,2026-05-23
8985893,combined,1996,2026-05-23
8922432,combined,1996,2026-05-23
8929434,combined,1996,2026-05-23
8900281,combined,1996,2026-05-23
8981430,combined,1996,2026-05-23
23961987,combined,1996,2026-05-23
8951418,combined,1996,2026-05-23
8951412,combined,1996,2026-05-23
8951394,combined,1996,2026-05-23
8922336,combined,1996,2026-05-23
8922335,combined,1996,2026-05-23
8913337,combined,1996,2026-05-23
8876245,combined,1996,2026-05-23
24897627,combined,1996,2026-05-23
23971503,combined,1996,2026-05-23
8971696,combined,1996,2026-05-23
8931592,combined,1996,2026-05-23
8911934,combined,1996,2026-05-23
8899627,combined,1996,2026-05-23
8899615,combined,1996,2026-05-23
8927629,combined,1996,2026-05-23
8795638,combined,1996,2026-05-23
8912262,combined,1996,2026-05-23
8890317,combined,1996,2026-05-23
8875487,combined,1996,2026-05-23
8905689,combined,1996,2026-05-23
8710933,combined,1996,2026-05-23
8841916,combined,1996,2026-05-23
8759640,combined,1996,2026-05-23
8877597,combined,1996,2026-05-23
8871243,combined,1996,2026-05-23
8871242,combined,1996,2026-05-23
8871238,combined,1996,2026-05-23
8871194,combined,1996,2026-05-23
8864687,combined,1996,2026-05-23
8864047,combined,1996,2026-05-23
8757029,combined,1996,2026-05-23
8690058,combined,1996,2026-05-23
8842010,combined,1996,2026-05-23
8699260,combined,1996,2026-05-23
17441305,combined,1996,2026-05-23
8965198,combined,1996,2026-05-23
8964809,combined,1996,2026-05-23
8836252,combined,1996,2026-05-23
8836219,combined,1996,2026-05-23
8758943,combined,1996,2026-05-23
8670685,combined,1996,2026-05-23
8650578,combined,1996,2026-05-23
8649514,combined,1996,2026-05-23
8980023,combined,1996,2026-05-23
8793899,combined,1996,2026-05-23
8793772,combined,1996,2026-05-23
8793758,combined,1996,2026-05-23
8672557,combined,1996,2026-05-23
8817548,combined,1996,2026-05-23
8743733,combined,1996,2026-05-23
8734610,combined,1996,2026-05-23
8670675,combined,1996,2026-05-23
8670673,combined,1996,2026-05-23
8670663,combined,1996,2026-05-23
8622136,combined,1996,2026-05-23
8622131,combined,1996,2026-05-23
8731461,combined,1996,2026-05-23
8684621,combined,1996,2026-05-23
8833118,combined,1996,2026-05-23
8833117,combined,1996,2026-05-23
8598908,combined,1996,2026-05-23
8867121,combined,1996,2026-05-23
8805246,combined,1996,2026-05-23
8782222,combined,1996,2026-05-23
8769849,combined,1996,2026-05-23
8744405,combined,1996,2026-05-23
8643686,combined,1996,2026-05-23
8643680,combined,1996,2026-05-23
8720880,combined,1996,2026-05-23
8814732,combined,1996,2026-05-23
8800664,combined,1996,2026-05-23
8800655,combined,1996,2026-05-23
8673962,combined,1996,2026-05-23
8603836,combined,1996,2026-05-23
8559249,combined,1996,2026-05-23
8730807,combined,1996,2026-05-23
8919294,combined,1996,2026-05-23
8570626,combined,1996,2026-05-23
8570606,combined,1996,2026-05-23
8570604,combined,1996,2026-05-23
9116682,combined,1996,2026-05-23
9116677,combined,1996,2026-05-23
9110422,combined,1996,2026-05-23
9089513,combined,1996,2026-05-23
8994198,combined,1996,2026-05-23
8979844,combined,1996,2026-05-23
8953754,combined,1996,2026-05-23
8848115,combined,1996,2026-05-23
8822573,combined,1996,2026-05-23
8822570,combined,1996,2026-05-23
8730996,combined,1996,2026-05-23
8689996,combined,1996,2026-05-23
8670636,combined,1996,2026-05-23
9580494,combined,1997,2026-05-23
9405538,combined,1997,2026-05-23
9349631,combined,1997,2026-05-23
9425676,combined,1997,2026-05-23
9425547,combined,1997,2026-05-23
9419076,combined,1997,2026-05-23
9419075,combined,1997,2026-05-23
9395398,combined,1997,2026-05-23
9375304,combined,1997,2026-05-23
